Year,Province,Pathogen,Antibiotic,Hospital_ID,Samples_Tested,Resistant_Isolates,Resistance_Rate,Population,GDP_Per_Capita,Healthcare_Expenditure
2021,Sindh,A.baumannii,Vancomycin,H008,797,172,21.580928481806776,48000000,1493.28733664006,2.774039796087891
2022,Sindh,A.baumannii,Vancomycin,H005,672,102,15.178571428571427,48000000,1502.3406576365232,2.9720401456579566
2023,Sindh,A.baumannii,Vancomycin,H010,644,110,17.080745341614907,48000000,1458.6617204826325,3.9803214709972963
2024,Sindh,A.baumannii,Vancomycin,H041,416,105,25.240384615384613,48000000,1493.157066917047,2.640832641045563
2015,KPK,A.baumannii,Vancomycin,H028,856,50,5.841121495327103,35000000,1438.2279668468982,2.700837975833565
2016,KPK,A.baumannii,Vancomycin,H037,553,49,8.860759493670885,35000000,1260.6092154979706,2.6239953491603956
2017,KPK,A.baumannii,Vancomycin,H046,436,48,11.009174311926607,35000000,1704.5901592355222,2.8149990119272843
2018,KPK,A.baumannii,Vancomycin,H019,383,69,18.01566579634465,35000000,1461.2528409808874,3.8068982075201347
2019,KPK,A.baumannii,Vancomycin,H033,201,18,8.955223880597014,35000000,1360.8772134874016,2.7121792869875208
2020,KPK,A.baumannii,Vancomycin,H016,231,75,32.467532467532465,35000000,1324.7016206849366,2.52965557819698
2021,KPK,A.baumannii,Vancomycin,H006,365,94,25.753424657534246,35000000,1317.7897372283041,2.557183814351447
2022,KPK,A.baumannii,Vancomycin,H008,274,83,30.29197080291971,35000000,1415.742250252515,3.5677218151977286
2023,KPK,A.baumannii,Vancomycin,H025,570,171,30,35000000,1599.771757889539,3.2965197291923687
2024,KPK,A.baumannii,Vancomycin,H014,613,223,36.378466557911906,35000000,1708.283987827599,3.0256365372333676
2015,Balochistan,A.baumannii,Vancomycin,H031,831,154,18.531889290012032,12000000,1317.3851578496397,3.710929967928678
2016,Balochistan,A.baumannii,Vancomycin,H046,949,50,5.268703898840886,12000000,1371.2973035406321,2.638715362176299
2017,Balochistan,A.baumannii,Vancomycin,H025,140,17,12.142857142857142,12000000,1459.8104895092547,3.1625638135010377
2018,Balochistan,A.baumannii,Vancomycin,H008,100,23,23,12000000,1492.1671696007252,3.112107882858254
2019,Balochistan,A.baumannii,Vancomycin,H043,366,85,23.224043715846996,12000000,1654.470899887383,3.976654578698799
2020,Balochistan,A.baumannii,Vancomycin,H024,555,135,24.324324324324326,12000000,1524.616731517017,3.1375394662609324
2021,Balochistan,A.baumannii,Vancomycin,H005,469,95,20.255863539445627,12000000,1779.624132765457,2.555693070869893
2022,Balochistan,A.baumannii,Vancomycin,H014,625,105,16.8,12000000,1454.9182746559381,3.8280649937223643
2023,Balochistan,A.baumannii,Vancomycin,H033,107,47,43.925233644859816,12000000,1302.1557848900557,3.35328016593121
2024,Balochistan,A.baumannii,Vancomycin,H001,363,114,31.40495867768595,12000000,1673.9427999593318,3.987664450192824
2015,Islamabad,A.baumannii,Vancomycin,H037,810,113,13.950617283950617,2000000,1310.7233526650816,3.155685397097841
2016,Islamabad,A.baumannii,Vancomycin,H035,290,24,8.275862068965518,2000000,1489.8425109218806,3.9487621083389968
2017,Islamabad,A.baumannii,Vancomycin,H004,162,18,11.11111111111111,2000000,1362.0917689986527,3.904242576099932
2018,Islamabad,A.baumannii,Vancomycin,H035,789,122,15.462610899873258,2000000,1536.9295335374773,3.9221958108246326
2019,Islamabad,A.baumannii,Vancomycin,H046,428,80,18.69158878504673,2000000,1783.9235408697277,3.3284454487729818
2020,Islamabad,A.baumannii,Vancomycin,H018,265,41,15.471698113207546,2000000,1311.9944744277745,3.9204108408885077
2021,Islamabad,A.baumannii,Vancomycin,H010,416,81,19.471153846153847,2000000,1636.1765690613538,2.733957896591164
2022,Islamabad,A.baumannii,Vancomycin,H012,798,339,42.4812030075188,2000000,1410.6807593721896,3.7352303195511922
2023,Islamabad,A.baumannii,Vancomycin,H048,461,122,26.46420824295011,2000000,1596.2014785502106,3.4247202009428293
2024,Islamabad,A.baumannii,Vancomycin,H003,648,59,9.104938271604938,2000000,1355.288721760735,2.98709288216196
2015,Punjab,S.pneumoniae,Vancomycin,H026,155,22,14.193548387096774,110000000,1320.458283321932,3.1745944345602766
2016,Punjab,S.pneumoniae,Vancomycin,H012,480,86,17.916666666666668,110000000,1609.409561008215,3.351934151025489
2017,Punjab,S.pneumoniae,Vancomycin,H037,151,22,14.56953642384106,110000000,1253.5519257187843,3.391177352750674
2018,Punjab,S.pneumoniae,Vancomycin,H045,172,19,11.046511627906977,110000000,1725.1455882098526,2.59440209006425
2019,Punjab,S.pneumoniae,Vancomycin,H008,227,35,15.418502202643172,110000000,1626.680555054918,2.6211777643766254
2020,Punjab,S.pneumoniae,Vancomycin,H017,230,79,34.34782608695652,110000000,1393.5188995208591,2.8275007476331666
2021,Punjab,S.pneumoniae,Vancomycin,H005,133,38,28.57142857142857,110000000,1784.228530107066,3.601018112851307
2022,Punjab,S.pneumoniae,Vancomycin,H019,198,38,19.19191919191919,110000000,1208.0226204358041,2.7869831941789016
2023,Punjab,S.pneumoniae,Vancomycin,H038,868,304,35.02304147465438,110000000,1364.2515261657536,3.9409695888170972
2024,Punjab,S.pneumoniae,Vancomycin,H032,734,139,18.93732970027248,110000000,1319.3473842926323,2.706728271674365
2015,Sindh,S.pneumoniae,Vancomycin,H002,541,43,7.948243992606285,48000000,1365.0870397221297,3.0932349713984877
2016,Sindh,S.pneumoniae,Vancomycin,H017,230,40,17.391304347826086,48000000,1305.0484771840274,3.8816823061788455
2017,Sindh,S.pneumoniae,Vancomycin,H049,195,40,20.51282051282051,48000000,1728.1073462683707,3.797841436811723
2018,Sindh,S.pneumoniae,Vancomycin,H008,873,164,18.785796105383735,48000000,1728.6899516824633,3.5372190207708627
2019,Sindh,S.pneumoniae,Vancomycin,H018,203,77,37.93103448275862,48000000,1781.03315862827,3.8785951104946434
2020,Sindh,S.pneumoniae,Vancomycin,H026,818,127,15.52567237163814,48000000,1534.1114521957934,3.4064580731792375
2021,Sindh,S.pneumoniae,Vancomycin,H030,948,174,18.354430379746837,48000000,1207.550328830257,3.7448546446394175
2022,Sindh,S.pneumoniae,Vancomycin,H019,119,43,36.134453781512605,48000000,1764.7066553123295,3.243222143384628
2023,Sindh,S.pneumoniae,Vancomycin,H005,245,78,31.83673469387755,48000000,1501.7880594357848,2.859676892287098
2024,Sindh,S.pneumoniae,Vancomycin,H029,198,14,7.07070707070707,48000000,1593.4527883306146,3.756876358180307
2015,KPK,S.pneumoniae,Vancomycin,H029,474,53,11.181434599156118,35000000,1509.5235685352236,2.5099451777059585
2016,KPK,S.pneumoniae,Vancomycin,H046,960,106,11.041666666666666,35000000,1236.5186808630824,3.7177359723718837
2017,KPK,S.pneumoniae,Vancomycin,H012,750,196,26.13333333333333,35000000,1639.0538559760898,3.745549213490449
2018,KPK,S.pneumoniae,Vancomycin,H001,680,113,16.61764705882353,35000000,1613.8010341208428,2.774153929320164
2019,KPK,S.pneumoniae,Vancomycin,H048,303,40,13.2013201320132,35000000,1625.7169664371759,3.0650725038722157
2020,KPK,S.pneumoniae,Vancomycin,H030,934,149,15.952890792291221,35000000,1336.3644879776984,2.5338166636647657
2021,KPK,S.pneumoniae,Vancomycin,H050,905,170,18.784530386740332,35000000,1414.2746115569025,3.205838041845709
2022,KPK,S.pneumoniae,Vancomycin,H007,391,49,12.531969309462914,35000000,1500.144419213757,2.6789556433213875
2023,KPK,S.pneumoniae,Vancomycin,H005,961,161,16.75338189386056,35000000,1771.7451835982502,3.1665726382052526
2024,KPK,S.pneumoniae,Vancomycin,H010,895,111,12.402234636871508,35000000,1475.7095470558852,2.965518325101584
2015,Balochistan,S.pneumoniae,Vancomycin,H036,410,93,22.682926829268293,12000000,1242.2694680280983,3.2700920634670183
2016,Balochistan,S.pneumoniae,Vancomycin,H008,544,36,6.61764705882353,12000000,1465.6363653950393,3.2480593966320157
2017,Balochistan,S.pneumoniae,Vancomycin,H049,120,7,5.833333333333333,12000000,1475.2077392768115,2.661143425386399
2018,Balochistan,S.pneumoniae,Vancomycin,H031,195,28,14.358974358974358,12000000,1422.1097219735384,3.9004491795785725
2019,Balochistan,S.pneumoniae,Vancomycin,H005,226,54,23.893805309734514,12000000,1450.8143100421876,3.2938516202848405
2020,Balochistan,S.pneumoniae,Vancomycin,H039,237,44,18.565400843881857,12000000,1783.5883591789752,3.6058158555533737
2021,Balochistan,S.pneumoniae,Vancomycin,H022,887,212,23.900789177001126,12000000,1211.194728082046,3.057201638352126
2022,Balochistan,S.pneumoniae,Vancomycin,H012,268,90,33.582089552238806,12000000,1760.6758594047278,3.6302024730248377
2023,Balochistan,S.pneumoniae,Vancomycin,H045,402,78,19.402985074626866,12000000,1799.882424948737,3.5385922112036496
2024,Balochistan,S.pneumoniae,Vancomycin,H010,973,279,28.674203494347378,12000000,1312.1550764422864,3.6867510068695992
2015,Islamabad,S.pneumoniae,Vancomycin,H029,641,94,14.664586583463338,2000000,1724.1573542822152,2.5400965032167733
2016,Islamabad,S.pneumoniae,Vancomycin,H030,277,71,25.63176895306859,2000000,1547.2461241297424,3.1721721892245114
2017,Islamabad,S.pneumoniae,Vancomycin,H001,430,72,16.74418604651163,2000000,1709.5081973355263,2.654472623136826
2018,Islamabad,S.pneumoniae,Vancomycin,H047,383,36,9.39947780678851,2000000,1725.1253263559192,2.7120890599908307
2019,Islamabad,S.pneumoniae,Vancomycin,H014,181,30,16.574585635359114,2000000,1516.8425966519862,3.2639255594694987
2020,Islamabad,S.pneumoniae,Vancomycin,H007,862,183,21.229698375870072,2000000,1718.9300247933716,2.777071831864305
2021,Islamabad,S.pneumoniae,Vancomycin,H034,293,51,17.4061433447099,2000000,1625.5327245220542,3.16625363973435
2022,Islamabad,S.pneumoniae,Vancomycin,H010,120,16,13.333333333333334,2000000,1311.1747114453465,2.6310309587279335
2023,Islamabad,S.pneumoniae,Vancomycin,H015,840,223,26.547619047619047,2000000,1336.8697662837803,3.119726965785958
2024,Islamabad,S.pneumoniae,Vancomycin,H019,712,120,16.853932584269664,2000000,1752.4204589892179,2.6470866922754794
